city,sentiment,longitude,name,address,business_id,adjusted_avg_rating,adjusted_review_count,latitude,date,topic,text,pca1,pca2,topic_label
Upper Darby,positive,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2017-11-18 03:21:45,4,Light airy cheesecake. The lemon flavor shines through. Can't wait to visit the bakery for delicious treats. This is my go to dessert from my local pizza joint.,-0.14252439145938975,0.03489316899898359,Food quality and value
Upper Darby,negative,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2018-02-26 02:52:25,4,"Terrible bakery. We've ordered from Zuzu's Kitchen twice now, which uses this bakery for dessert, and everything has been terrible. The oreo cake and cheesecake are completely bland. Do NOT buy anything from this bakery. I can't believe a place with delicious food like Zuzu's uses this bakery.",-0.005582655599980502,0.06110447495081345,Food quality and value
Upper Darby,positive,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2018-07-22 23:32:26,4,"This place is delicious. Moist, frosting that isn't too sweet and sized large enough to share or binge on yourself without feeling too guilty. Any mixed reviews are likely from resellers holding onto product too long.  

11/10 will eat again.",-0.05686336909510059,-0.03525054138845149,Food quality and value
Upper Darby,positive,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2018-11-14 01:55:28,4,"People who dis Dora's cakes are out of their minds
We have had the chocolate cake,the cheesecakes,and the strawberry shortcake
Over and over again .
Always fresh and moist and delicious.
I feel that friends of other bakeries are stacking the deck with negative reviews
Because anyone who who claims that the chocolate cake is dry ,has never had it because
Every time we bought it it was super moist and had a serious chocolate flavor mix
Don't believe the negative reviews
They are phony!",0.02706337717822506,0.0059364378254538885,Food quality and value
Upper Darby,positive,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2018-11-16 03:38:51,4,Have only tried the carrot cake. Thought it was delicious and some of the best I've ever had! I'm not a fan of raisins and was pleased that there was none. Highly recommend for those who adore carrot cake!,-0.23470800466660244,0.05369132942589362,Food quality and value
Upper Darby,negative,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2019-10-06 00:01:19,4,"I ordered cheesecake from my local Pizza shop (Larry's) and I was really excited but I forgot this company is used for deserts. Anyway, I tried the cheesecake again and it was disgusting! I only finished it so it wouldn't go to waste. There was no crust, the texture was weird and like others have said I tasted an overpowering taste of lemon. Never again. I should have learned after the first time.",-0.057777363810872145,0.27099336946018465,Food quality and value
Upper Darby,negative,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2020-02-27 20:40:41,4,So I have previous experience with this bakery through ordering the cheesecake from my local pizza joint and I am a cheesecake lover. But was disappointed when I got it. There is no crust on it and the cheesecake was the worst I've ever tasted the texture and taste were weird and I finished it only because I would have wasted almost $4 ($3.50) with my food and it had a dish sponge like texture and I had to have a chaser with it. I stop ordering dessert for about two years. I recently went back again this time I was looking for something sweet and they had the carrot cake cheesecake strawberry shortcake chocolate cake rice pudding and the Oreo cake in the fridge and I saw the label on it and I immediately had flashbacks of the cheesecake. Even though that's what I want it I opted out and decided to try the shortcake and it tasted better but it still had its problems. It had a gummy texture the whip cream had a weird gum paste like taste and kind of an artificial flavor. I've definitely have better tasting and cakes. Never again!!!!!,0.08666215856491867,0.22128541544238328,Food quality and value
Upper Darby,neutral,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2020-06-24 21:50:21,4,"I had Dora's rice pudding sold in another location in Wilmington, DE and it was delicious. I have family in Drexel Hill so I will definitely be stopping by in the future!",-0.1776805281468312,-0.06395640561895398,Food quality and value
Upper Darby,positive,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2020-11-18 09:21:27,2,Omg love the rice pudding and the peach cobbler it is amazing!!!   Order it everytime when I am craving it at the store up the street!!!   It has the best taste its like sweet but that just right sweet not overboard!!!  Its like heaven when eating it i am definitely a fan and my uncle owns one of  the most popular bakery's in Delaware so when i say this place has so good tasty desserts I mean it!!!!!  If this covid-19 wasn't around I would totally be going there myself just to see and get other things wish they would deliver to me or had a website to place orders!?!,-0.2219486592374911,-0.018189249316677807,Delicious food and friendly service.
Upper Darby,neutral,-75.2838735,Dora's Bakery,2314 Garrett Rd,4a3AcGVp81lJ4F4SrM-csw,2.7225,16,39.9505455,2021-04-29 18:25:12,4,"A local pizza shop carries desserts from this bakery, and they're always delicious.  Some of my favorites are the various cheesecakes and the banana pudding, but I believe they also have other offerings as well.",-0.18444980326681357,0.011109454537928262,Food quality and value
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2010-07-17 16:28:25,9,"Your typical B&N - decent selection, clean store, friendly staff, and free wifi in the cafe.",0.10051275752593336,-0.3766574878924705,Pharmacy service quality concerns
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2011-07-15 07:16:35,9,"I like this Barnes and Noble location a lot. It is conveniently (though sometimes its rather unconvenient) located at the Christiana mall, so after I do some shopping I can look at the excellent selection of books, magazines and more. Often, I come to the mall specifically for the B&N.

What I love about B&N is that it carries items that are hard to find in other stores. This means that I do not have to resort to purchasing online, pay for shipping and then not be able to browse through the book first. Here, I can actually find what I am looking for and skim through to determine if I want to purchase or not. I can even order stuff that is out of stock or not available. It's a lot better than Borders and more convenient than Amazon.

It also has free Wi-Fi, lots of comfortable seating both downstairs and upstairs and has a Starbucks with lots of yummy things- yay!",0.11606403233155557,-0.36428386462674367,Pharmacy service quality concerns
Newark,positive,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2011-08-17 11:53:03,4,"Love their service, they have some of the best treat selection thanks to the Cheesecake Factory. But my favorite is the blonde blast, it's amazing!",-0.07022520460518983,-0.12503807413123763,Food quality and value
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2012-02-02 21:52:30,7,"I go here a lot to get coffee and use the Internet, I enjoy the atmosphere but I am always having issues with the Internet!! If the Internet was easier to connect it would be 5 star!",0.12199511900188993,-0.341572677341277,Friendly service and great drinks
Newark,positive,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2012-07-13 23:05:30,0,"I am a frequent visitor here due to my nearby work location and would like to commend the cafe staff for their attention to detail and good humor. 

Everyone seems to make the effort to connect with their customer of the moment and not treat it just as a repetitive transaction. They also make the effort to keep the cafe area clean and well maintained, with the magazine selection changing frequently and someone always alert to table cleanliness. Well done!",0.24877271359439918,-0.25425041088725214,Poor service and rude staff
Newark,positive,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2012-10-14 14:07:03,9,Good B&N location. Usually can find good book deals. Cafe and free Internet are a plus,-0.06450663352256064,-0.35738244232605726,Pharmacy service quality concerns
Newark,negative,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2013-01-12 23:44:35,9,"It seems like Barnes & Noble is like the Wal-mart of books stores and I don't shop at Wal-mart. I miss Borders Books because they catered more to the local area where the store was located. Barnes & Noble has a small local section in the back along the wall, like it was an afterthought. I like to support local mom and pop shops and with big businesses moving in, it's just crushing them. Plus, none of the staff can do anything without their computers. Most of the books are watered down versions of the originals. And the parking around the store is ridiculous.",0.297606447691517,-0.39446296416850085,Pharmacy service quality concerns
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2014-04-16 18:48:25,0,"This B&N is located right next to the spacious and well-laid out Food Court.

The family stopped by here on the way home from NYC to do some tax-free shopping (nuts to high tax states!)  Whil;e the wife and her brother were out in the mall, my son and I parked ourselves near the Target kids play area.  

Oh oh....low power on the electronics!  We found B&N rather quickly without using the mall map and aha!  Right inside the doors was a table in the cafe' area with an electric socket....  Also, right outside the door, a chik fil a!  BONUS!

Ever notice how a lot of B&N have escalators but set up is reversed?   This one has the side by side and normal!  Whew!  (I KNOW, what's the big deal?)

Roomy, spacious, and the cafe' dude asked me if I needed an extra shot of espresso....  Now that's service!

If this were closer, we'd be back.....a LOT",0.262995018839434,-0.22565918623829626,Poor service and rude staff
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2015-01-15 02:17:07,9,"Right next to the food court, this B&N is not quite an anchor but still takes up a good amount of mall space and shopping. I don't know that I've been to one that is attached to the mall like this, but on the inside it's the same layout and items for sale. I always enjoy the discount shelves and today picked up a Tom Clancy I've never read for the low low price of $7.98.

The frequent buyers discount program is a good deal... if you buy at least $200 of B&N merchandise in a year.

They have their coffee shop in here, too!",0.10372263730062396,-0.21461857332613513,Pharmacy service quality concerns
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2015-08-12 04:49:44,9,"This is a great B&N! The place is huge! It has an entrance both inside and outside the mall. There's escalators and elevators to reach the second floor. The children's area is big and has a stage. As a parent, I like that it's all the way up the stairs and way in the back of the store so you feel your kids won't run out into the mall. (My kids are too old to but you get the point.) it's not close to the escalators.

They have toys and stuffed animals, a college and school section filled with workbooks, they've a Doctor Who section and some of the most glorious journal books I've every seen. There are birthday cards and novelty items. You can definitely get a gift here. The bathrooms are clean and on the second floor. There are a few registers and an information area. They offer home educator cards for free if you homeschool!

Best part: The Starbucks in this store is my favorite of all. We love their staff. They've cakes and treats from the Cheesecake Factory. You can use your B&N green card at the Starbucks and get a discount! It's close to the food court. After buying $200 worth of books and my frappe in hand, I want to go right to the car and I can since there's the outside entrance! 

Worst part: I've been sad and frustrated as I couldn't find parking on many occasions. After circling the lot a few times, I'd just move on and come back another day or send my teenager in for the frappes, but then I have to buy her one too!",0.11126979018427824,-0.39826148942488243,Pharmacy service quality concerns
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2016-07-10 20:45:44,9,"great location, next to the food court, a lot of different items to eat and drink in the cafe, you can use your B&N card and discount..great magazine selection, wow!...store associates pretty friendly.They have a mall entrance and their own entrance right into the parking lot. They have handicapped parking out front but could use a few more spaces, that's probably the mall decision though. other than that, great store with a great location!",0.06450960998610876,-0.44091267703830495,Pharmacy service quality concerns
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2016-12-18 20:16:38,9,"I've been to other Barnes and Noble around the area. This one is ok, attached to the Mall. Just like all the others, they have lots and lots of books, they got different versions of Monopoly. Like I always do before going to any Barnes and Noble, I check online to see if they have the book that I want.",0.15883221520608917,-0.3055403037935034,Pharmacy service quality concerns
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2016-12-28 19:30:38,9,This store appears more roomy than it actually is with its two floors and open gallery.  It also has a large cafe and it has an entrance directly to the parking lot as well as to the interior of the mall near the food court.  It also gets a lot of natural light which adds to the positive atmosphere.,0.12426501198535489,-0.3837511793480222,Pharmacy service quality concerns
Newark,positive,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2017-06-18 18:22:26,9,"Well I'm back with yet another informative review. I write these reviews because I care about the American consumer.
Now the review, Barnes and Noble is a fantastic place to read or walk around or you can get some coffee and a Danish. Amy that works there was excellent and is a ball of fire,very helpful and always greets you with a smile. Gold Star for Amy. And now my point system...
Customer service 10
Cleanillness 9
Atmosphere 10
Discounts 5 (No military discount)
Overall great experience, I will go back.",0.0756315634078412,-0.2532535049217426,Pharmacy service quality concerns
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2017-09-17 00:40:07,9,"I recently moved from California and was ecstatic to find a B&N so close. I spent my days reading at the one back home and I am doing the same in Newark. 
The staff at the Christiana Mall are not as friendly and are hard to locate for assistance. The hours posted when I went to maps is not accurate. The store closes earlier on weekends. Not sure about opening times, if those are accurate. I would call first.",0.20473761627553,-0.34512442551127187,Pharmacy service quality concerns
Newark,neutral,-75.651653,Barnes & Noble Booksellers,340 Christiana Mall,4jUHYFw8OPXaVxyH7_8dwQ,3.354375,16,39.679378,2018-12-26 00:14:52,1,Recently took my niece and nephew to get books. They love going there to pick out books.   This time we also got cookies from the cafe.,-0.031720866217366694,-0.2920476823238931,Positive dining experiences.
St. Louis,positive,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2010-02-21 02:39:15,1,This place has great food and service. The decor was wonderful and after the dinner be sure to have some cheesecake. Then head out to the casino for some fun.,-0.21273518096287522,-0.09629212863654608,Positive dining experiences.
St. Louis,positive,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2010-03-10 02:31:34,5,Went back for more and it was just as good.  Really I just wanted to get some more dessert.  I'm such a junk food junkie.  But the server was really nice and fast.  The food tasted great I had the pork sandwich and it was tender.  The price was 7.00 and the sandwich came with fries and it was a large sandwich.  Now for the dessert you can get a slice of cheesecake for 4.00 and that is a large slice or a slice of chocolate cake for 4.00.  You really need to try this place.  They even serve breakfast and the prices are really reasonable.,-0.10413875593904051,0.1570528419106424,Restaurant quality and service issues
St. Louis,positive,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2010-03-14 21:53:04,3,"This was a shocker!   The casino floor was loud, cramped, cramped, and kind of smokey on the Saturday evening we were there, so this is only a review of Lewy Nine's...    and boy were we pleasantly surprised!   All our entrees were fabulous, particulary the asian marinated strip steak -- a bargain at 13.50.    Deserts were great.  Service was  acceptable if a little scattered, as can be expected at a new establishment where the staff isn't quite as familiar with the menu as they should be.   FYI this would be be a great casual first date spot.",-0.03130148714697836,-0.027042862224574277,Dining experience and atmosphere
St. Louis,neutral,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2010-05-12 18:16:09,3,"Me and three other people ended up here because 1. the burger joint in the casino was way smaller than expected and 2. the microbrewery had an hour and a half wait time. It was about 8:30..

So Lewy's was our third choice and it wasn't very crowded at all. My first impression was the decor made it feel more like a dessert and coffee place than somewhere to go for dinner on a Saturday night. It has an old time soda fountain feel, but with out milkshakes and the soda fountain. It was also decorated with giant glass containers filled with different types of candy. Another touch that made it confusing as to what kind of place this was supposed to be.  Our waitress overheard us making this remark and she told us that the milkshakes next door were to die for and that the staff was always going next door to get them. My thought was that the casino should do some reshuffling of expectations for their dining and put the milkshakes at LN's. 

Anyway, I ordered the From Down the River Po Boy, it was surprisingly good. For only 8 bucks you get a gigantic crab cake with a great rémoulade on a sub sandwich. And I say for only 8 because the crab cake was huge and it was made very well, with real crab and wasn't your typical bread filled pasty mash you find at a lot of places. The rest of my group ordered the chicken cordon bleu, the meatloaf plate and a burger and all were satisfied. They also really liked the potato and leek soup. 

I give this place a three because we got fast service and my crab cake was really good, but the casino needs to rethink what they really want Lewy Nine's to be, a French dessert cafe, a French inspired menu, or an American menu with French sounding dish names. Right now, its a little bit of all three.",0.0665649113630821,-0.03731971020743066,Dining experience and atmosphere
St. Louis,negative,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2010-09-07 10:03:58,1,"What is this place trying to be?  You eat off of imported English china on a table without a tablecloth.  You eat dessert with the same fork you used for your entree.  The walls are painted to resemble 19th-Century wallpaper; and garish pop art portraits hang on the wall.

Service was fast.  Almost as if they were saying: ""Eat up!  Go hit the slots.""

The redeeming feature is the food and the prices.  Nicely done fish and chips.  Good Yankee potroast.  A fine, but plain ribeye.

But we were confused...is this fine dining or a diner?",-0.15581929771173617,0.07479106373128497,Positive dining experiences.
St. Louis,neutral,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2010-11-08 04:40:20,3,"This place is too cute! Casinos weird me out so I'm not exactly sure how I wound up at River City, but I was starvin and with friends and we didn't feel like waiting for one of the other restaurants (who all had mondo lines), so we gave Lewy Nine's a shot.

They didn't disappoint. Their food is pretty basic (Caesar Salads, Cajun Pasta, Club Sandwich), but they do basic well. Most importantly, you can eat for around 10 bucks, and that's a huge redeeming factor considering you're in a casino that will inevitably suck money from you. 

This is the type of place where you can tell the employees work really hard to help each other. The hostess was busy so another server seated us. He then introduced us to our actual server. Then another employee refilled our drinks when they saw that they were empty.  That might not seem like a big deal, but servers tend to be really...independent of each other in restaurants so witnessing teamwork was really refreshing.

My order was pretty basic, (Caesar Salad w/blackened chicken) and it as great. I nibbled on my friends food (the cajun pasta & the club) and both were good. I ordered a flavored vodka & club soda, and they used INFUSED vodka (where the fruits been hanging out in the vodka for a really long time) and it was UH MAZ ING. 

I really liked Lewy Nine's because it had a really nice ambiance, good food, a STELLAR staff, and it kind of makes you forget you're in a casino.

And to the guy who said ""You eat dessert with the same fork you used for your entree,"" I'm not sure if you're trying to be facetious or what, but you do realize that this is a diner? If you want high class, don't eat at the restaurant with checkered floors and 7 dollar meals.

If you're ever in the casino and you want some yummy food with yummy prices, you should most definitely hit this place up.",0.06944833699081061,0.03340329154185259,Dining experience and atmosphere
St. Louis,negative,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2011-09-13 18:34:26,5,"Louis IX of France died on a bed of ashes. Ash: the powdery residue of what is left.

Truly symbolic. 

Back in the day, when Lewy Nine's Cafe premiered at the River City Casino, my husband and I raved about their Eggs Benedict. The eggs were poached to perfection, the Canadian bacon hand-carved, the hollandaise creamy. The ""crispy"" hash browns were a heavenly combination of crisp on the outside and soft on the inside. The dish was served hot by friendly, efficient servers, who returned to the table often, offering complimentary refills of coffee and chocolate milk. 

We enjoyed several breakfasts at Lewy Nine's until that one fateful day. My husband and I were en route to our Benedict nirvana and I mentioned in jest, ""You know, one day we are going to go in there and it will all be different."" yiiiiiiiikkkkkkes. Premonition? The power of negative thinking? It is NOT often that I regret something I've said. 

It was all wrong! The Canadian bacon was gone, replaced by six-slices-per-serving pre-packaged ham...three stacked, yet unseparated, slices on each sad muffin. The hollandaise was moderately cold. And those glowing, crispy hash browns had morphed into an entirely different product--a gelatinous mass of potato chunks faintly tasting of bacon? Spam? Something meat-esque anyway. But the menu still said ""crispy"" hash browns...and surely, since they had gone through all the trouble of re-printing the menus with the higher prices, they should have paid more attention to the poor potatoes' descriptors. Had they an accurate editor, the menu would have read ""soggy, fried, rested potatoes.""

We visited the establishment a few more times, thinking, hoping, praying that the proceeds generated from the increased menu prices would fund a revival...a return to the proper portion of pig and such. 

But today (September 12, 2011) my dreams were squelched. On this very day, I endured the most unpleasant dining experience of my entire eating career. 

We had been seated for more than 15 minutes before our order was taken by a frazzled waitress, who apologized profusely for the fact that she was the only server. 

Twenty-five minutes later, we were still waiting for our food. My husband asked to speak with the manager. A pesky young man appeared at our table and explained in a quite condescending manner that the other waitress was pulled to a different area. ""To do what?"", I questioned, intrigued and curious at this point about why a waitress would be taken to a different area, leaving the restaurant customers with such poor service. Was she performing neurosurgery? Perhaps consulting with the House of Representatives about the plan for the economy? I guess I just didn't understand what could be more important to a restaurant than providing its customers with adequate service and/or food.

""To do what?"" ""Something"" replied Mgr. Smartypants in a sing-song manner, with a glimmer of fun in his eyes. No remorse, no attempts at maintaining a professional demeanor, just a few cutesy comments, pleading with us that ""come on, it's not that bad, is it?"" Fortunately, he made his way to the kitchen and I resisted my urge to either put him in a Time Out or beat his backside with a slotted wooden spoon. 

My mind was racing at this point. Where did the other server go? What could possibly be so important that the restaurant at the River City Casino was left with such poor staffing? Alas, the cryptic situation was clarified by a source more reputable than a conference in the Mystery Machine itself. But, of course! The other waitress was pulled away to serve the CEO and the press in the steak restaurant at the other end of the casino! Zoiks! But why wasn't staffing adjusted prior to that day? Is it normal for the CEO and the press to make a surprise visit to the River City Casino at 9:00 a.m. on a Monday morning? Did Mgr. Smartypants drop the ball on scheduling appropriate staff during that shift? Was customer service such a low priority that management decided to just wing it instead of scheduling one additional warm body?

Finally, our food magically appeared before our eyes. My husband ate his overly-cooked steak as I contemplated the mysterious mixture poured over my Eggs Benee. It was either melted butter...or maybe raw egg white mixed with a bit of raw egg yolk...or perhaps the separated upper layer of last week's hollandaise sauce. Unfortunately, I cannot speak to the consistency of the eggs or the origin of the meat, as I was unwilling to delve further underneath the inscrutable sauce.

Clearly, River City Casino has lost our business. As for the CEO and the press, let them eat steak.",0.06976854070757438,0.15440564086412412,Restaurant quality and service issues
St. Louis,positive,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2012-09-28 12:54:37,1,"We wanted something different than the normal for a weekday breakfast!  We decided to hit the Casino buffet.  Closed.  So glad it was, we walked across the casino floor to Lewy Nine's! 

We have eaten at several of the other food establishments at River City but had never tried Lewy Nine's. 

Everything was perfect!  LOVE LOVE the coffee.  Was served fresh and hot in a beautiful English china cup.  

Our server was very nice and attentive. She served water with our coffee without us asking.  I always like that!

The breakfast menu was large and had a lot of variety.  I had the Southern Skillet.  Very well made and yummy!  Again served on nice china w/ heavy silverware. 

We will be back without a doubt for breakfast.  $20 plus a $5 tip is about what we pay at Denny's or Bob Evans.  This was leaps and bounds above the normal and well done!",-0.08553624482070918,-0.041853919909956794,Positive dining experiences.
St. Louis,negative,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2012-12-14 18:53:20,5,"I have given this this place more than enough try's to win my business. I have had only one good meal there.  That was steak and eggs... Kind of hard to screw that up. 

The trip before this las one I ordered some kind of beef sandwich. It came with about two inches of gravy which was cooling fast. I dug around for the beef and found when I located it why the huge amount of gravy. I serve better food to my dog than this.  The meat was about 1/8 of an inch thick and all fat and grizzle.  I could not eat it.  

My last trip and it will be my last was Tuesday night.  We had purchased the Living Social coupon.  I ordered the pot roast.  It came Luke Warm!  The menus said it came with Texas toast which I never saw hid nor hair of.  On a scale of 1 to 10 I would give it a 3. 

My wife and I are retired and eat out about 4 to 5 times a week. This is the worst example of a casino restaurant I have ever seem or any restaurant for that matter.  The service is so so but the god is horrendous.  I guess that's why Tuesday night at 7:00 there were only about three patrons in the place and there is a wait for the. Brewhaus.

I will never eat there again.",0.06541289122787701,0.30331874059854563,Restaurant quality and service issues
St. Louis,neutral,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2013-04-16 01:07:23,1,"Casino dining can be sketchy at times. However this was a very pleasant environment. The food was decent and the service attentive. Although the atmosphere had some ""fine dining"" touches like china and presentation I wouldn't call this a fine dining establishment. It is a nice option for a reasonably priced meal before hitting the tables though.",-0.10484672928741487,0.0290588960126323,Positive dining experiences.
St. Louis,neutral,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2013-04-22 15:30:28,4,"When Lewy Nine's first opened, it was really great.  The breakfast was the best around.  Homemade hashbrowns in a muffin shape, seasoned just right.  However, what has happened to them is a mystry.  When ordering breakfast think twice about hashbrowns.  They now come as chopped up baked potatoes with seasoning such as onions and grilled.  YUCK!.  Apparently they can't find something else to do with left over baked potatoes.  My Belgium Waffle was very good, a little bit too much cinnamon.  My husband tried the Beignets with bacon and maple syrup.  He said they were very savory and the way a good Beignet should be.  Did not try other egg entres, but will give them another try.  Please, Lewy Nine's, change your hashbrown recipe and use real hashbrowns and not baked potatoes.",-0.10686512825316039,0.11708104370513753,Food quality and value
St. Louis,negative,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2013-09-22 03:38:05,5,"Lewy Nines Café, if you enjoy meatloaf don't  order from Lewy Nine's absolutely the worst I have ever tasted, should be called onion loaf, shaped like little muffins the only flavor was grease and onions.",-0.009739080073438766,0.13253976760426123,Restaurant quality and service issues
St. Louis,negative,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2014-07-20 21:11:10,5,Ordered burger specifically because it had tomatoes on it. Rock hard tomatoes in the middle of July in St. Louis? No ripe tomatoes in the kitchen to replace it either,0.06433867853345634,0.34530568366894754,Restaurant quality and service issues
St. Louis,neutral,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2015-01-05 20:52:30,4,"I've only been once during the daytime on New Year's Eve 2014, and it was deader than dead, so I can't comment on much more than that.  Service was friendly, prompt, and attentive.  I ordered the lobster roll, which was fairly priced at ~$13 and came with a side.  I really enjoyed the lobster roll...although it came in that traditional bread roll, which I find difficult to eat and often too much bread - kinda like a mini loaf of bread just slit in the middle for the lobster to be stuffed.  I can't really fault the restaurant for that; that's just how people seem to do lobster rolls.  Lobster tasted fresh and delicious!

Hope to bump up add'l stars when I have had more of an experience here.",-0.0794002957621095,0.17495017035133606,Food quality and value
St. Louis,neutral,-90.2644433,Lewy Nine's Café,"River City Casino Hotel, 777 River City Casino Blvd",4qT8pELXdpJVqnLTsHyDeA,2.8658823529411763,17,38.5308,2015-01-12 17:43:46,3,"The food here really is excellent and a great value for what you get.  The servers are very nice and the beer menu is humongous! The only downside is when I asked my server for a certain beer she had no idea what it was or if they even had it, so she checked and of course it was out of stock.  I was told it has probably been off the menu for a while...*ok so why is it on there?*.  So much like the slots a few yards away, feel lucky if they have your favorite adult beverage in stock.  Otherwise, I would totally eat here again, the decor is beautiful and inviting much like the rest of the casino/hotel.",-0.20358914317559348,-0.1322261016928611,Dining experience and atmosphere
